source,family,group,model,experiment,env,seal_clock,price_order,number_agents,increment,seed_base,temperature,n_runs,n_bids,n_rows_dropped_nan_bid,mean_dev,sd_dev,se_dev,median_dev,mad,smad_pct,boot_ci_mean_lo,boot_ci_mean_hi,boot_ci_smad_lo,boot_ci_smad_hi,share_under,share_over,share_within_2pct,rne_benchmark,mean_dev_rne,mad_rne,smad_rne_pct,mean_dev_rne_capped,is_baseline,baseline_experiment,baseline_n,baseline_mean_dev,diff_mean_dev,welch_t,welch_p,mw_p,cohens_d,source_path,notes
robustness,robustness,gpt4o_temp10,gpt-4o,spsb_ipv_gpt4o_temp10,private,seal,second,3,0.1,1299,1.0,1,297,0,-2.3798,4.16233,0.241523,-1.5,3.22222,13.1519,-2.85997,-1.9255,11.5947,14.9993,0.717172,0.0942761,0.188552,,,,,,True,,,,,,,,,robustness_logs/spsb_ipv_gpt4o_temp10/run_2026-01-26_11-54-15-910213/results/spsb_ipv_gpt4o_temp10_results.csv,
robustness,robustness,gpt4o_temp10,gpt-4o,third_price_ipv_gpt4o_temp10,private,seal,third,5,0.1,1299,1.0,1,250,0,-3.5612,3.26789,0.206679,-3,3.822,15.6,-3.97161,-3.14599,14.0827,17.1856,0.908,0.032,0.06,"b*=v*(n-1)/(n-2), n=5",-11.7425,11.8113,36.0923,-10.0639,False,spsb_ipv,297,-2.3798,-1.1814,-3.71647,0.000222995,5.5276e-07,-0.312538,robustness_logs/third_price_ipv_gpt4o_temp10/run_2026-02-08_00-54-29-010625/results/third_price_ipv_gemini_results.csv,
robustness,robustness,gpt4o_temp10,gpt-4o,third_price_ipv_gpt4o_temp10_3player,private,seal,third,3,0.1,1299,1.0,1,150,0,-4.09667,3.71343,0.303201,-4,4.182,17.0694,-4.71677,-3.50665,14.6446,19.557,0.873333,0.02,0.106667,"b*=v*(n-1)/(n-2), n=3",-30.3033,30.3033,57.8161,-18.7967,False,spsb_ipv,297,-2.3798,-1.71687,-4.42904,1.28781e-05,1.01281e-06,-0.427335,robustness_logs/third_price_ipv_gpt4o_temp10_3player/run_2026-02-02_00-34-50-558228/results/third_price_ipv_gemini_results.csv,
robustness,robustness,gpt5mini,NA,ascending_clock_apv_closed_gpt5mini,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,robustness_logs/ascending_clock_apv_closed_gpt5mini,"NO DATA: run run_2026-01-30_23-54-50-411155: EMPTY (no results CSV, no raw_data)"
robustness,robustness,gpt5mini,NA,ascending_clock_apv_gpt5mini,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,robustness_logs/ascending_clock_apv_gpt5mini,"NO DATA: run run_2026-01-30_20-05-58-579770: EMPTY (no results CSV, no raw_data); run run_2026-01-30_20-58-07-072852: EMPTY (no results CSV, no raw_data)"
robustness,robustness,gpt5mini,gpt-5-mini,common_value_first_gpt5mini,common,seal,first,3,0.1,1299,0.5,1,90,0,-2.90889,10.4228,1.09866,-3.05,8.97111,36.6168,-5.18583,-0.742972,31.637,41.7922,0.555556,0.388889,0.0555556,,,,,,False,,,,,,,,,robustness_logs/common_value_first_gpt5mini/run_2026-01-29_03-04-04-454512/results/common_value_first_claude_sonnet_results.csv,
robustness,robustness,gpt5mini,gpt-5-mini,common_value_second_gpt5mini,common,seal,second,3,0.1,1299,0.5,1,90,0,-2.60444,10.5592,1.11303,-2.25,9.03556,36.8798,-4.92781,-0.369861,31.977,41.9094,0.544444,0.422222,0.0333333,,,,,,False,,,,,,,,,robustness_logs/common_value_second_gpt5mini/run_2026-01-29_03-06-07-205748/results/common_value_second_gemini_results.csv,
robustness,robustness,gpt5mini,gpt-5-mini,fpsb_ipv_gpt5mini,private,seal,first,3,0.1,1299,0.5,1,87,0,-8.53103,3.81089,0.40857,-8.7,8.53103,34.8205,-9.32905,-7.73552,31.5735,38.0778,0.988506,0,0.0114943,"b*=v*(n-1)/n, n=3",0.00153257,0.0191571,0.112259,,False,spsb_ipv,87,-0.0494253,-8.48161,-20.609,1.53062e-35,3.83813e-33,-3.12473,robustness_logs/fpsb_ipv_gpt5mini/run_2026-01-29_02-51-08-903522/results/fpsb_ipv_gpt5mini_results.csv,
robustness,robustness,gpt5mini,gpt-5-mini,spsb_apv_gpt5mini,affiliated,seal,second,3,0.1,1399,0.5,1,87,0,-0.33908,0.869824,0.093255,0,0.33908,1.384,-0.534483,-0.178132,0.72707,2.18156,0.172414,0,0.827586,,,,,,False,spsb_ipv,87,-0.0494253,-0.289655,-2.74443,0.00691408,0.000307536,-0.416109,robustness_logs/spsb_apv_gpt5mini/run_2026-01-29_02-50-46-793234/results/spsb_apv_gpt5mini_results.csv,
robustness,robustness,gpt5mini,gpt-5-mini,spsb_ipv_gpt5mini,private,seal,second,3,0.1,1299,0.5,1,87,0,-0.0494253,0.461008,0.0494253,0,0.0494253,0.201736,-0.148276,0,0,0.605208,0.0114943,0,0.988506,,,,,,True,,,,,,,,,robustness_logs/spsb_ipv_gpt5mini/run_2026-01-29_02-50-27-425156/results/spsb_ipv_gpt5mini_results.csv,
robustness,robustness,gpt5mini,gpt-5-mini,third_price_ipv_gpt5mini,private,seal,third,5,0.1,1299,0.5,1,130,0,4.39,9.89313,0.867684,3.65,6.49462,26.5086,2.82521,6.18625,21.0764,32.9957,0.123077,0.569231,0.307692,"b*=v*(n-1)/(n-2), n=5",-4.10744,6.18026,18.1827,-2.27923,False,spsb_ipv,87,-0.0494253,4.43943,5.10812,1.13366e-06,3.79315e-10,0.5789,robustness_logs/third_price_ipv_gpt5mini/run_2026-02-08_00-41-04-533383/results/third_price_ipv_gemini_results.csv,
robustness,robustness,gpt5mini,gpt-5-mini,third_price_ipv_gpt5mini_3player,private,seal,third,3,0.1,1299,0.5,1,87,0,14.7598,12.1847,1.30634,15,14.7598,60.244,12.3227,17.2787,50.2966,70.5252,0,0.781609,0.218391,"b*=v*(n-1)/(n-2), n=3",-10.8724,11.5161,22.4641,-0.217241,False,spsb_ipv,87,-0.0494253,14.8092,11.3283,9.35887e-19,4.93355e-24,1.71759,robustness_logs/third_price_ipv_gpt5mini_3player/run_2026-01-29_02-51-44-301660/results/third_price_ipv_gemini_results.csv,
robustness,robustness,llama,meta-llama/Meta-Llama-3-8B-Instruct,ascending_clock_apv_closed_llama,affiliated,clock,second,3,0.1,1399,0.5,1,3,0,-13,9.01388,5.20416,-10.5,13,53.0612,-23,-5.5,22.449,93.8776,1,0,0,,,,,,False,spsb_apv,90,-12.4222,-0.577778,-0.108361,0.922781,0.853254,-0.0526741,robustness_logs/ascending_clock_apv_closed_llama/run_2026-01-31_01-37-51-302990/results/ascending_clock_apv_closed_gemini_results.csv,
robustness,robustness,llama,meta-llama/Meta-Llama-3-8B-Instruct,ascending_clock_apv_llama,affiliated,clock,second,3,0.1,1399,0.5,2,18,0,-28.1889,12.8108,3.01954,-26.3,28.5889,116.689,-33.4833,-22.1993,94.9161,136.985,0.944444,0.0555556,0,,,,,,False,spsb_apv,90,-12.4222,-15.7667,-4.874,6.90512e-05,1.04062e-05,-1.39316,robustness_logs/ascending_clock_apv_llama/run_2026-01-30_20-05-58-584915/raw_data;robustness_logs/ascending_clock_apv_llama/run_2026-01-30_20-58-07-072994/results/ascending_clock_apv_llama_results.csv,"run run_2026-01-30_20-05-58-584915: no results CSV, parsed 2 raw JSONs"
robustness,robustness,llama,meta-llama/Meta-Llama-3-8B-Instruct,common_value_first_llama,common,seal,first,3,0.1,1299,0.5,1,90,0,-7.87333,10.4462,1.10113,-7,9.70667,39.619,-10.1234,-5.66436,32.8296,47.1247,0.811111,0.155556,0.0333333,,,,,,False,,,,,,,,,robustness_logs/common_value_first_llama/run_2026-01-29_03-29-24-801261/results/common_value_first_llama_results.csv,
robustness,robustness,llama,meta-llama/Meta-Llama-3-8B-Instruct,common_value_second_llama,common,seal,second,3,0.1,1299,0.5,1,90,0,-5.22889,10.5902,1.11631,-5,8.52,34.7755,-7.29031,-2.85208,28.2714,41.9095,0.8,0.144444,0.0555556,,,,,,False,,,,,,,,,robustness_logs/common_value_second_llama/run_2026-01-29_03-30-03-061237/results/common_value_second_gemini_results.csv,
robustness,robustness,llama,meta-llama/Meta-Llama-3-8B-Instruct,fpsb_ipv_llama,private,seal,first,3,0.1,1299,0.5,1,90,0,-15.8178,10.5652,1.11367,-14,15.9089,64.9342,-18.0545,-13.6906,56.3078,73.9144,0.955556,0.0333333,0.0111111,"b*=v*(n-1)/n, n=3",-7.26963,9.54074,55.8059,,False,spsb_ipv,90,-13.0189,-2.79889,-1.73582,0.0843296,0.0626471,-0.258761,robustness_logs/fpsb_ipv_llama/run_2026-01-29_03-22-03-468900/results/fpsb_ipv_llama_results.csv,
robustness,robustness,llama,meta-llama/Meta-Llama-3-8B-Instruct,spsb_apv_llama,affiliated,seal,second,3,0.1,1399,0.5,1,90,0,-12.4222,11.0089,1.16044,-10,13.2689,54.1587,-14.6444,-10.2333,46.0495,62.0696,0.844444,0.0666667,0.0888889,,,,,,False,spsb_ipv,90,-13.0189,0.596667,0.362698,0.717261,0.769159,0.0540678,robustness_logs/spsb_apv_llama/run_2026-01-29_03-21-44-680049/results/spsb_apv_llama_results.csv,
robustness,robustness,llama,meta-llama/Meta-Llama-3-8B-Instruct,spsb_ipv_llama,private,seal,second,3,0.1,1299,0.5,1,90,0,-13.0189,11.0621,1.16605,-10,13.7233,56.0136,-15.2829,-10.7798,47.5933,64.5897,0.9,0.0555556,0.0444444,,,,,,True,,,,,,,,,robustness_logs/spsb_ipv_llama/run_2026-01-29_03-15-03-913026/results/spsb_ipv_llama_results.csv,
robustness,robustness,llama,meta-llama/Meta-Llama-3-8B-Instruct,third_price_ipv_llama,private,seal,third,5,0.1,1299,0.5,1,240,0,-15.0471,11.5254,0.743961,-13,15.3829,62.7874,-16.5675,-13.6552,57.3176,68.7865,0.8875,0.0666667,0.0458333,"b*=v*(n-1)/(n-2), n=5",-23.2596,23.3815,71.1766,-21.5749,False,spsb_ipv,90,-13.0189,-2.02819,-1.46634,0.144447,0.181397,-0.177888,robustness_logs/third_price_ipv_llama/run_2026-02-08_00-41-04-534831/results/third_price_ipv_gemini_results.csv,
robustness,robustness,llama,meta-llama/Meta-Llama-3-8B-Instruct,third_price_ipv_llama_3player,private,seal,third,3,0.1,1299,0.5,1,90,0,-16.1156,10.6254,1.12001,-12.45,16.12,65.7959,-18.3567,-13.9952,57.141,74.9342,0.966667,0.0222222,0.0111111,"b*=v*(n-1)/(n-2), n=3",-41.76,41.7622,81.4255,-31.26,False,spsb_ipv,90,-13.0189,-3.09667,-1.91529,0.0570617,0.0558594,-0.285514,robustness_logs/third_price_ipv_llama_3player/run_2026-01-29_03-29-02-279209/results/third_price_ipv_gemini_results.csv,
v10_gpt4o_anchor,v10,gpt-4o,gpt-4o,ascending_clock_apv,affiliated,clock,second,3,0.5,1299;1319;1399,0.5,3,159,0,-1.65409,3.20894,0.254486,0,1.81761,7.41882,-2.16667,-1.16038,5.50603,9.39546,0.402516,0.0943396,0.503145,,,,,,False,spsb_apv,291,-2.4189,0.764812,2.54522,0.0114514,6.74243e-13,0.263245,experiment_logs/V10/ascending_clock_apv/run_2026-01-06_21-57-15-648879/results/ascending_clock_apv_results.csv;experiment_logs/V10/ascending_clock_apv/run_2026-01-06_22-55-37-156930/results/ascending_clock_apv_results.csv;experiment_logs/V10/ascending_clock_apv/run_2026-01-06_23-55-08-876217/results/ascending_clock_apv_results.csv,
v10_gpt4o_anchor,v10,gpt-4o,gpt-4o,ascending_clock_apv_closed,affiliated,clock,second,3,0.5,1299;1399,0.5,3,171,0,-1.84211,3.61389,0.276361,0,1.94737,7.94844,-2.40351,-1.36542,6.03861,10.1686,0.350877,0.0760234,0.573099,,,,,,False,spsb_apv,291,-2.4189,0.576795,1.80685,0.0718446,6.56211e-14,0.187035,experiment_logs/V10/ascending_clock_apv_closed/run_2026-01-06_23-26-14-525922/results/ascending_clock_apv_closed_results.csv;experiment_logs/V10/ascending_clock_apv_closed/run_2026-01-06_23-35-00-996556/results/ascending_clock_apv_closed_results.csv;experiment_logs/V10/ascending_clock_apv_closed/run_2026-01-07_00-54-03-010702/results/ascending_clock_apv_closed_results.csv,
v10_gpt4o_anchor,v10,gpt-4o,gpt-4o,common_value_first,common,seal,first,3,0.1,1299,0.5,1,288,0,-3.93472,4.46134,0.262887,-3,4.48472,18.305,-4.43405,-3.42564,16.5204,20.1304,0.788194,0.170139,0.0416667,,,,,,False,,,,,,,,,experiment_logs/V10/common_value_first/run_2026-01-12_22-28-21-388751/results/common_value_first_results.csv,
v10_gpt4o_anchor,v10,gpt-4o,gpt-4o,common_value_first_4player,common,seal,first,4,0.1,1299,0.5,1,200,0,-5.1655,5.18293,0.366489,-4,5.7135,23.3204,-5.9435,-4.45044,20.7898,26.0919,0.885,0.075,0.04,,,,,,False,,,,,,,,,experiment_logs/V10/common_value_first_4player/run_2026-02-03_23-53-01-685040/results/common_value_first_results.csv,
v10_gpt4o_anchor,v10,gpt-4o,gpt-4o,common_value_first_5player,common,seal,first,5,0.1,1299,0.5,1,250,0,-4.5276,5.71917,0.361712,-5,5.9188,24.1584,-5.23284,-3.81393,22.0081,26.2891,0.828,0.168,0.004,,,,,,False,,,,,,,,,experiment_logs/V10/common_value_first_5player/run_2026-02-03_23-53-01-685169/results/common_value_first_results.csv,
v10_gpt4o_anchor,v10,gpt-4o,gpt-4o,common_value_first_6player,common,seal,first,6,0.1,1299,0.5,1,300,0,-5.00333,4.82129,0.278358,-5,5.754,23.4857,-5.58104,-4.46665,21.7223,25.3477,0.896667,0.0933333,0.01,,,,,,False,,,,,,,,,experiment_logs/V10/common_value_first_6player/run_2026-02-03_23-53-01-684852/results/common_value_first_results.csv,
v10_gpt4o_anchor,v10,gpt-4o,gpt-4o,common_value_first_7player,common,seal,first,7,0.1,1299,0.5,1,322,0,-4.22795,5.55614,0.309632,-4,5.57019,22.7355,-4.82257,-3.60424,20.8806,24.5715,0.81677,0.164596,0.0186335,,,,,,False,,,,,,,,,experiment_logs/V10/common_value_first_7player/run_2026-02-03_23-58-57-381398/results/common_value_first_results.csv,
v10_gpt4o_anchor,v10,gpt-4o,gpt-4o,common_value_second,common,seal,second,3,0.1,1299,0.5,1,276,0,-4.4808,4.82506,0.290434,-4.5,5.18442,21.1609,-5.06822,-3.92678,19.222,23.1945,0.804348,0.17029,0.0253623,,,,,,False,,,,,,,,,experiment_logs/V10/common_value_second/run_2026-01-12_21-59-13-727950/results/common_value_second_results.csv,
v10_gpt4o_anchor,v10,gpt-4o,gpt-4o,fpsb_ipv,private,seal,first,3,0.1,1299,0.5,1,285,0,-2.03228,2.49519,0.147803,-1,2.03228,8.29502,-2.31719,-1.77575,7.24794,9.45793,0.691228,0,0.308772,"b*=v*(n-1)/n, n=3",6.2414,6.88795,41.6257,,False,spsb_ipv,270,-1.55815,-0.474133,-1.95407,0.0512377,0.000805845,-0.167,experiment_logs/V10/fpsb_ipv/run_2026-01-12_21-59-13-724783/results/fpsb_ipv_results.csv,
v10_gpt4o_anchor,v10,gpt-4o,gpt-4o,intervention_menu,private,seal,second,3,0.1,1299,0.5,2,597,0,-3.20653,4.61104,0.188717,-2,3.82864,15.6271,-3.57941,-2.8239,14.3048,17.0329,0.639866,0.103853,0.256281,,,,,,False,spsb_ipv,270,-1.55815,-1.64838,-6.11595,1.56336e-09,2.59101e-05,-0.391158,experiment_logs/V10/intervention_menu/run_2026-01-25_16-47-28-902588/results/intervention_menu_results.csv;experiment_logs/V10/intervention_menu/run_2026-01-25_17-17-21-680926/results/intervention_menu_results.csv,
v10_gpt4o_anchor,v10,gpt-4o,gpt-4o,intervention_proxy_breitmoser,private,seal,second,3,0.1,1299,0.5,1,297,0,-0.386532,0.618264,0.0358753,-0.1,0.387205,1.58043,-0.464646,-0.315825,1.29454,1.8993,0.279461,0,0.720539,,,,,,False,spsb_ipv,270,-1.55815,1.17162,5.98551,6.40654e-09,2.474e-08,0.526063,experiment_logs/V10/intervention_proxy_breitmoser/run_2026-01-25_16-48-28-315024/results/intervention_proxy_breitmoser_results.csv,
v10_gpt4o_anchor,v10,gpt-4o,gpt-4o,spsb_apv,affiliated,seal,second,3,0.1,1399,0.5,1,291,0,-2.4189,2.72571,0.159784,-2,2.68351,10.9531,-2.72271,-2.11271,9.80132,12.0558,0.838488,0.0687285,0.0927835,,,,,,False,spsb_ipv,270,-1.55815,-0.860752,-3.44139,0.000624155,2.36893e-09,-0.292407,experiment_logs/V10/spsb_apv/run_2026-01-12_22-28-06-038405/results/spsb_apv_results.csv,
v10_gpt4o_anchor,v10,gpt-4o,gpt-4o,spsb_ipv,private,seal,second,3,0.1,1299,0.5,1,270,0,-1.55815,3.16189,0.192426,-1,2.17148,8.86319,-1.94821,-1.19185,7.60166,10.2994,0.562963,0.12963,0.307407,,,,,,True,,,,,,,,,experiment_logs/V10/spsb_ipv/run_2026-01-12_21-59-13-727690/results/spsb_ipv_results.csv,
v10_gpt4o_anchor,v10,gpt-4o,gpt-4o,third_price_ipv,private,seal,third,5,0.1,1299,0.5,1,500,0,-3.1694,3.58251,0.160215,-2.95,3.4302,14.0008,-3.48861,-2.85491,12.7753,15.249,0.82,0.074,0.106,"b*=v*(n-1)/(n-2), n=5",-11.3234,11.3234,34.7173,-9.35407,False,spsb_ipv,270,-1.55815,-1.61125,-6.43489,2.49357e-10,1.33238e-15,-0.468246,experiment_logs/V10/third_price_ipv/run_2026-02-03_21-58-00-573812/results/third_price_ipv_results.csv,
v10_gpt4o_anchor,v10,gpt-4o,gpt-4o,third_price_ipv_3player,private,seal,third,3,0.1,1299,0.5,1,288,0,-1.28646,4.09379,0.241229,-1,2.8316,11.5575,-1.74379,-0.815616,10.0863,13.108,0.579861,0.184028,0.236111,"b*=v*(n-1)/(n-2), n=3",-26.3628,26.5295,52.8974,-13.9809,False,spsb_ipv,270,-1.55815,0.27169,0.880462,0.379003,0.616643,0.073978,experiment_logs/V10/third_price_ipv_3player/run_2026-01-12_22-28-00-469105/results/third_price_ipv_results.csv,
v10_recovered_expl,v10r_expl,gpt-4o,gpt-4o,all_pay_ipv,private,seal,allpay,3,0.1,1299,0.5,1,273,0,-1.96227,1.56999,0.0950199,-2,1.96227,8.00927,-2.14653,-1.77874,7.26015,8.76134,0.849817,0,0.150183,,,,,,False,spsb_ipv,270,-1.55815,-0.404123,-1.88307,0.0604287,1.11173e-07,-0.162165,recovered_logs/experiment_logs_with_explanation/V10/all_pay_ipv/run_2026-01-12_21-59-13-729490/results/all_pay_ipv_results.csv,
v10_recovered_expl,v10r_expl,gpt-4o,gpt-4o,ascending_clock_apv,affiliated,clock,second,3,0.5,1299;1319;1399,0.5,3,159,0,-1.65409,3.20894,0.254486,0,1.81761,7.41882,-2.16667,-1.16038,5.50603,9.39546,0.402516,0.0943396,0.503145,,,,,,False,spsb_apv,291,-2.4189,0.764812,2.54522,0.0114514,6.74243e-13,0.263245,recovered_logs/experiment_logs_with_explanation/V10/ascending_clock_apv/run_2026-01-06_21-57-15-648879/results/ascending_clock_apv_results.csv;recovered_logs/experiment_logs_with_explanation/V10/ascending_clock_apv/run_2026-01-06_22-55-37-156930/results/ascending_clock_apv_results.csv;recovered_logs/experiment_logs_with_explanation/V10/ascending_clock_apv/run_2026-01-06_23-55-08-876217/results/ascending_clock_apv_results.csv,
v10_recovered_expl,v10r_expl,gpt-4o,gpt-4o,ascending_clock_apv_closed,affiliated,clock,second,3,0.5,1299;1399,0.5,3,171,0,-1.84211,3.61389,0.276361,0,1.94737,7.94844,-2.40351,-1.36542,6.03861,10.1686,0.350877,0.0760234,0.573099,,,,,,False,spsb_apv,291,-2.4189,0.576795,1.80685,0.0718446,6.56211e-14,0.187035,recovered_logs/experiment_logs_with_explanation/V10/ascending_clock_apv_closed/run_2026-01-06_23-26-14-525922/results/ascending_clock_apv_closed_results.csv;recovered_logs/experiment_logs_with_explanation/V10/ascending_clock_apv_closed/run_2026-01-06_23-35-00-996556/results/ascending_clock_apv_closed_results.csv;recovered_logs/experiment_logs_with_explanation/V10/ascending_clock_apv_closed/run_2026-01-07_00-54-03-010702/results/ascending_clock_apv_closed_results.csv,
v10_recovered_expl,v10r_expl,gpt-4o,gpt-4o,common_value_first,common,seal,first,3,0.1,1299,0.5,1,288,0,-3.93472,4.46134,0.262887,-3,4.48472,18.305,-4.43405,-3.42564,16.5204,20.1304,0.788194,0.170139,0.0416667,,,,,,False,,,,,,,,,recovered_logs/experiment_logs_with_explanation/V10/common_value_first/run_2026-01-12_22-28-21-388751/results/common_value_first_results.csv,
v10_recovered_expl,v10r_expl,gpt-4o,gpt-4o,common_value_second,common,seal,second,3,0.1,1299,0.5,1,276,0,-4.4808,4.82506,0.290434,-4.5,5.18442,21.1609,-5.06822,-3.92678,19.222,23.1945,0.804348,0.17029,0.0253623,,,,,,False,,,,,,,,,recovered_logs/experiment_logs_with_explanation/V10/common_value_second/run_2026-01-12_21-59-13-727950/results/common_value_second_results.csv,
v10_recovered_expl,v10r_expl,gpt-4o,gpt-4o,fpsb_ipv,private,seal,first,3,0.1,1299,0.5,1,285,0,-2.03228,2.49519,0.147803,-1,2.03228,8.29502,-2.31719,-1.77575,7.24794,9.45793,0.691228,0,0.308772,"b*=v*(n-1)/n, n=3",6.2414,6.88795,41.6257,,False,spsb_ipv,270,-1.55815,-0.474133,-1.95407,0.0512377,0.000805845,-0.167,recovered_logs/experiment_logs_with_explanation/V10/fpsb_ipv/run_2026-01-12_21-59-13-724783/results/fpsb_ipv_results.csv,
v10_recovered_expl,v10r_expl,gpt-4o,gpt-4o,intervention_dominant_strategy,private,seal,second,3,0.1,1299,0.5,1,297,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,False,spsb_ipv,270,-1.55815,1.55815,8.09737,1.96263e-14,2.49532e-43,0.714184,recovered_logs/experiment_logs_with_explanation/V10/intervention_dominant_strategy/run_2026-01-25_16-48-49-315250/results/intervention_dominant_strategy_results.csv,
v10_recovered_expl,v10r_expl,gpt-4o,gpt-4o,intervention_menu,private,seal,second,3,0.1,1299,0.5,2,597,0,-3.20653,4.61104,0.188717,-2,3.82864,15.6271,-3.57941,-2.8239,14.3048,17.0329,0.639866,0.103853,0.256281,,,,,,False,spsb_ipv,270,-1.55815,-1.64838,-6.11595,1.56336e-09,2.59101e-05,-0.391158,recovered_logs/experiment_logs_with_explanation/V10/intervention_menu/run_2026-01-25_16-47-28-902588/results/intervention_menu_results.csv;recovered_logs/experiment_logs_with_explanation/V10/intervention_menu/run_2026-01-25_17-17-21-680926/results/intervention_menu_results.csv,
v10_recovered_expl,v10r_expl,gpt-4o,gpt-4o,intervention_nash_deviation,private,seal,second,3,0.1,1299,0.5,1,300,0,-2.18667,3.79025,0.21883,-1,2.81867,11.5048,-2.61269,-1.7536,9.9482,13.0558,0.643333,0.17,0.186667,,,,,,False,spsb_ipv,270,-1.55815,-0.628519,-2.15689,0.0314358,0.0804236,-0.179232,recovered_logs/experiment_logs_with_explanation/V10/intervention_nash_deviation/run_2026-01-25_17-17-21-679915/results/intervention_nash_deviation_results.csv,
v10_recovered_expl,v10r_expl,gpt-4o,gpt-4o,intervention_proxy_breitmoser,private,seal,second,3,0.1,1299,0.5,1,297,0,-0.386532,0.618264,0.0358753,-0.1,0.387205,1.58043,-0.464646,-0.315825,1.29454,1.8993,0.279461,0,0.720539,,,,,,False,spsb_ipv,270,-1.55815,1.17162,5.98551,6.40654e-09,2.474e-08,0.526063,recovered_logs/experiment_logs_with_explanation/V10/intervention_proxy_breitmoser/run_2026-01-25_16-48-28-315024/results/intervention_proxy_breitmoser_results.csv,
v10_recovered_expl,v10r_expl,gpt-4o,gpt-4o,intervention_risk_averse,private,seal,second,3,0.1,1299,0.5,1,300,0,-3.73233,2.87792,0.166157,-3,3.741,15.2694,-4.04033,-3.40797,13.9428,16.5266,0.943333,0.0133333,0.0433333,,,,,,False,spsb_ipv,270,-1.55815,-2.17419,-8.55184,1.22168e-16,1.60291e-25,-0.720946,recovered_logs/experiment_logs_with_explanation/V10/intervention_risk_averse/run_2026-01-25_17-17-21-675008/results/intervention_risk_averse_results.csv,
v10_recovered_expl,v10r_expl,gpt-4o,gpt-4o,intervention_risk_neutrality,private,seal,second,3,0.1,1299,0.5,1,297,0,-2.35421,2.77646,0.161106,-2,2.61077,10.6562,-2.68249,-2.04436,9.51134,11.7928,0.767677,0.107744,0.124579,,,,,,False,spsb_ipv,270,-1.55815,-0.796061,-3.17201,0.00160026,2.21419e-05,-0.268376,recovered_logs/experiment_logs_with_explanation/V10/intervention_risk_neutrality/run_2026-01-26_00-07-18-444905/results/intervention_risk_neutrality_results.csv,
v10_recovered_expl,v10r_expl,gpt-4o,gpt-4o,intervention_risk_seeking,private,seal,second,3,0.1,1299,0.5,1,297,0,1.51684,4.77829,0.277264,1,2.74175,11.1908,0.993165,2.09885,9.32577,13.2444,0.161616,0.653199,0.185185,,,,,,False,spsb_ipv,270,-1.55815,3.07498,9.11118,1.78051e-18,9.17598e-37,0.751979,recovered_logs/experiment_logs_with_explanation/V10/intervention_risk_seeking/run_2026-01-25_16-48-28-344323/results/intervention_risk_seeking_results.csv,
v10_recovered_expl,v10r_expl,gpt-4o,gpt-4o,intervention_wrong_strategy,private,seal,second,3,0.1,1299,0.5,1,300,0,-12.423,6.8289,0.394267,-12.5,12.423,50.7061,-13.1967,-11.6466,47.5371,53.8643,0.976667,0,0.0233333,,,,,,False,spsb_ipv,270,-1.55815,-10.8649,-24.765,7.21249e-85,5.01028e-70,-2.00777,recovered_logs/experiment_logs_with_explanation/V10/intervention_wrong_strategy/run_2026-01-25_17-17-21-679870/results/intervention_wrong_strategy_results.csv,
v10_recovered_expl,v10r_expl,gpt-4o,gpt-4o,spsb_apv,affiliated,seal,second,3,0.1,1399,0.5,1,291,0,-2.4189,2.72571,0.159784,-2,2.68351,10.9531,-2.72271,-2.11271,9.80132,12.0558,0.838488,0.0687285,0.0927835,,,,,,False,spsb_ipv,270,-1.55815,-0.860752,-3.44139,0.000624155,2.36893e-09,-0.292407,recovered_logs/experiment_logs_with_explanation/V10/spsb_apv/run_2026-01-12_22-28-06-038405/results/spsb_apv_results.csv,
v10_recovered_expl,v10r_expl,gpt-4o,gpt-4o,spsb_ipv,private,seal,second,3,0.1,1299,0.5,1,270,0,-1.55815,3.16189,0.192426,-1,2.17148,8.86319,-1.94821,-1.19185,7.60166,10.2994,0.562963,0.12963,0.307407,,,,,,True,,,,,,,,,recovered_logs/experiment_logs_with_explanation/V10/spsb_ipv/run_2026-01-12_21-59-13-727690/results/spsb_ipv_results.csv,
v10_recovered_expl,v10r_expl,gpt-4o,gpt-4o,third_price_ipv,private,seal,third,3,0.1,1299,0.5,1,288,0,-1.28646,4.09379,0.241229,-1,2.8316,11.5575,-1.74379,-0.815616,10.0863,13.108,0.579861,0.184028,0.236111,"b*=v*(n-1)/(n-2), n=3",-26.3628,26.5295,52.8974,-13.9809,False,spsb_ipv,270,-1.55815,0.27169,0.880462,0.379003,0.616643,0.073978,recovered_logs/experiment_logs_with_explanation/V10/third_price_ipv/run_2026-01-12_22-28-00-469105/results/third_price_ipv_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,POOLED_axis_baseline,private,seal,second,,,,,,288,0,-2.93264,3.21712,0.189571,-2,2.94444,12.0181,-3.30834,-2.58918,10.6249,13.5388,,,,,,,,,True,,,,,,,,,,"pooled axis1+axis3 baselines (derived cell; axis2_forward_baseline excluded as a treated clock-exit description, see results/merged_ranking/_axis2_baseline_provenance.md)"
